contrast,split,source_model,target_model,index,audio,query,delta_iou,source_prediction,target_prediction,ground_truth
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,110,hZfIwRPjkvM_30_90.wav,dog howling,-0.005649717514124353,"[[42.302, 59.902]]","[[42.402, 59.902]]","[[42.3, 44.7], [51.4, 60.0]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,116,Bad9JIBFoOI_20_80.wav,engine knocking,-0.014697567702502856,"[[0.0, 10.735]]","[[0.0, 10.902]]","[[0.1, 10.4]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,118,Ud0MIgXET3g_0_62.wav,female singing,-0.021063062678164463,"[[7.51, 11.01], [58.738, 61.92]]","[[7.51, 11.01], [58.965, 61.965]]","[[54.2, 61.3]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,126,vGIs0GU1V6M_90_150.wav,hair dryer drying,-0.006605257245562934,"[[0.0, 14.51], [20.01, 50.01]]","[[0.0, 10.0], [15.0, 50.0]]","[[0.0, 8.3], [31.3, 50.0]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,128,R-zSFC6DUb8_127_157.wav,helicopter,-0.06578947368421062,"[[23.5, 29.0]]","[[24.0, 29.0]]","[[23.2, 29.1], [0.0, 1.7]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,137,Jk-UdLEfRPY_90_150.wav,machine gun shooting,-0.29438329099633065,"[[41.957, 43.0], [47.957, 49.0], [54.624, 55.624]]","[[41.957, 43.0], [54.624, 55.624]]","[[42.0, 43.1], [47.9, 49.0], [54.6, 55.9]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,138,FidGPhNC4sc_0_60.wav,machine gun shooting,-0.03700782487638632,"[[37.735, 49.51], [57.235, 59.01]]","[[37.902, 49.51], [57.238, 59.902]]","[[38.0, 41.9], [43.3, 44.4], [45.6, 49.8], [57.0, 58.9]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,139,1nnndhSc4iw_12_72.wav,male singing,-0.007234042553191267,"[[12.701, 17.0]]","[[12.735, 17.0]]","[[12.3, 17.0]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,140,DT6yrXYdED4_90_150.wav,male singing,-0.00564042327274572,"[[21.556, 32.556]]","[[21.588, 32.588]]","[[21.4, 32.4]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,145,oNTF2t8gUIM_184_276.wav,people battle cry,-0.0040060578399236935,"[[22.601, 44.51]]","[[22.51, 44.51]]","[[22.6, 44.3]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,149,l22_mm7qDoI_0_60.wav,people cheering,-0.538911209517386,"[[10.0, 20.0], [36.5, 39.5], [48.5, 51.5]]","[[36.902, 39.51], [48.51, 51.51]]","[[10.0, 20.0], [37.2, 41.0], [48.7, 52.3]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,150,l22_mm7qDoI_79_139.wav,people cheering,-0.011979279084826322,"[[7.235, 13.624], [28.457, 31.457]]","[[7.235, 13.624], [28.457, 31.235]]","[[7.4, 13.6], [29.1, 40.6]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,153,1Y-C9RMyaQQ_0_53.wav,people coughing,-0.5725952315702936,"[[44.0, 52.9]]","[[4.802, 6.0]]","[[5.8, 6.4], [46.5, 52.2]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,156,ATv_bcvl_68_0_60.wav,people eating,-0.006704742803388064,"[[36.302, 39.0], [52.6, 59.9]]","[[36.235, 39.0], [52.624, 59.902]]","[[52.4, 60.0]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,158,Y8Ku0WMqT1I_0_60.wav,people laughing,-0.1632282687021275,"[[23.65, 24.65], [38.5, 39.5], [48.0, 49.0], [52.9, 53.9]]","[[23.51, 24.51], [38.51, 39.51], [48.01, 49.01]]","[[23.3, 24.1], [52.8, 53.8]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,160,kw6sagBOLw0_0_57.wav,people nose blowing,-0.09567905390847187,"[[1.8, 8.0], [11.75, 13.0], [22.5, 25.0], [36.9, 38.0], [44.0, 45.0], [47.0, 49.0]]","[[4.302, 8.0], [11.702, 12.702], [36.902, 38.0], [46.902, 49.0]]","[[1.7, 7.6]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,162,FCBJ1C6_hig_90_120.wav,people running,-0.0026442307692307876,"[[10.3, 29.5]]","[[10.302, 29.802]]","[[23.6, 26.9]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,167,svGaoZgFKAE_0_30.wav,people slapping,-0.0045755451713402895,"[[1.235, 2.235], [26.5, 27.5], [28.5, 29.5]]","[[1.235, 2.235], [26.51, 27.51], [28.51, 29.51]]","[[1.3, 1.7], [26.6, 27.1], [28.3, 29.1]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,169,IMu64HnPEt8_0_60.wav,people slurping,-0.0018038221528857423,"[[41.701, 42.701], [53.5, 54.5]]","[[41.735, 42.735], [53.51, 54.51]]","[[36.4, 40.6], [53.3, 54.5]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,174,k-dhOJF2MuY_120_162.wav,people whispering,-0.0024231210985593554,"[[5.0, 8.0], [13.5, 17.0], [21.75, 28.0], [31.9, 33.9], [36.25, 37.25], [39.8, 40.8]]","[[5.0, 7.902], [13.5, 17.0], [21.7, 28.0], [31.9, 33.9], [36.2, 37.2], [39.8, 40.8]]","[[5.6, 7.8], [21.8, 34.1], [36.3, 37.5], [40.0, 40.6]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,177,n9tNhq9EhoQ_0_90.wav,people whistling,-0.2281667977970101,"[[5.402, 6.402], [59.0, 61.0]]","[[5.402, 6.402], [58.902, 61.902]]","[[5.4, 6.5], [59.1, 61.0]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,182,_5TXy_J6xJI_120_180.wav,playing badminton,-0.04857813563339641,"[[44.201, 48.51], [54.01, 55.01]]","[[44.0, 48.0], [54.0, 55.0]]","[[42.2, 43.1], [45.4, 49.2], [54.3, 60.0]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,187,Z8tPJMXc1jU_15_75.wav,playing bass guitar,-0.05647887323943657,"[[0.0, 12.802]]","[[0.0, 12.0]]","[[0.0, 14.2]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,191,ApUqq2bp87o_342_432.wav,playing clarinet,-0.03933933933933953,"[[10.5, 20.5]]","[[10.51, 20.101]]","[[10.6, 13.0], [14.3, 15.7], [16.9, 18.1], [19.5, 20.5]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,196,x5hH5PRjpY4_48_108.wav,playing electronic organ,-0.007359411845784258,"[[23.808, 38.808]]","[[23.802, 38.702]]","[[24.0, 39.0]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,214,asx3wwdO178_12_72.wav,playing tabla,-0.0032869731350497755,"[[1.75, 15.0]]","[[1.701, 15.0]]","[[1.9, 15.7]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,220,TflgyCIZEYM_131_170.wav,playing trombone,-0.002635476206506282,"[[15.601, 20.0]]","[[15.588, 20.0]]","[[15.7, 20.2]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,227,zXkCycV2G7A_150_210.wav,playing volleyball,-0.0022942865084030206,"[[9.235, 11.0], [25.5, 33.0]]","[[9.235, 11.009], [25.509, 33.009]]","[[9.0, 9.6], [25.3, 32.3]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,229,q8PSwyIEkj4_104_164.wav,playing zither,-0.00038076314455776084,"[[36.457, 52.0]]","[[36.402, 52.01]]","[[41.4, 44.8], [50.2, 53.7]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,230,ZDB9fuxt1zc_0_30.wav,playing zither,-0.05376344086021512,"[[0.0, 8.5]]","[[0.0, 8.0]]","[[0.0, 9.3]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,252,LBDMSBCqEMM_0_78.wav,tap dancing,-0.059586550639375124,"[[50.0, 71.0]]","[[59.51, 71.51]]","[[43.0, 46.0], [54.7, 71.6]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,255,7ZNOCgxSi5Y_11_71.wav,thunder,-0.02359374999999997,"[[0.0, 12.302]]","[[0.0, 12.0]]","[[2.7, 12.8]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,262,s6twpD2TrzM_1200_1290.wav,typing on computer keyboard,-0.13032277269485631,"[[31.3, 63.0]]","[[30.874, 59.0]]","[[32.7, 36.8], [40.7, 41.8], [50.2, 63.4]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,275,0mZQ6Q-viPw_0_33.wav,dog barking,-0.046666666666666856,"[[0.0, 2.0]]","[[0.0, 1.902]]","[[0.4, 2.1]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,279,s9d-2nhuJCQ_30_90.wav,people clapping,-0.023371506794430893,"[[0.0, 59.902]]","[[0.0, 5.0]]","[[7.3, 8.7]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,282,s9d-2nhuJCQ_30_90.wav,people whistling,-0.023371506794430893,"[[0.0, 59.902]]","[[0.0, 5.0]]","[[5.7, 6.5], [8.3, 8.9]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,289,ZGYN5mMXpFM_0_25.wav,playing banjo,-0.0365984344325756,"[[2.101, 7.01]]","[[1.902, 7.0]]","[[2.1, 7.0]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,302,kyWcuQW-tII_0_68.wav,playing drum kit,-0.0015254237288135908,"[[47.65, 53.0]]","[[47.659, 53.0]]","[[47.6, 53.5]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,318,efCmmDDnT74_0_80.wav,playing piano,-0.05365808823529339,"[[59.51, 65.124]]","[[59.0, 65.0]]","[[59.4, 65.8]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,332,uDbZvKBd-sk_90_150.wav,playing trombone,-0.008377192982453097,"[[52.75, 56.5]]","[[52.791, 56.124]]","[[52.7, 56.3]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,335,fBgbJcDjsLs_25_68.wav,playing trumpet,-0.04964908758659792,"[[20.874, 24.51], [33.283, 36.51]]","[[20.874, 24.124], [33.291, 36.51]]","[[20.9, 24.9], [33.5, 36.9]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,341,awNdAWg1oik_130_190.wav,playing zither,-0.03448275862068967,"[[28.402, 42.51]]","[[28.402, 42.01]]","[[28.4, 30.5], [37.1, 42.9]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,344,KT-rYg9B_CM_420_480.wav,skateboarding,-0.08909090909090916,"[[6.5, 9.0]]","[[6.902, 9.01]]","[[6.2, 10.6]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,345,KT-rYg9B_CM_160_190.wav,skateboarding,-0.5521621621621621,"[[0.0, 1.0], [12.457, 14.5]]","[[0.0, 1.0]]","[[12.3, 15.0]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,349,qiV8azj6bDY_300_360.wav,train horning,-0.04400444938820902,"[[17.283, 20.0]]","[[17.283, 19.51]]","[[16.9, 19.8]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,350,gUZOZP-sgng_310_370.wav,typing on computer keyboard,-0.09925093632958837,"[[13.902, 17.01], [27.374, 30.01]]","[[13.902, 17.01], [27.374, 29.374]]","[[27.3, 30.6]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,363,Ir-KZH0uEC0_0_60.wav,playing tabla,-0.020033442493335385,"[[55.75, 56.75], [59.0, 59.902]]","[[55.731, 56.731], [59.0, 59.957]]","[[55.8, 56.5], [58.9, 59.8]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,368,YJ2O7vQfeiE_155_215.wav,playing erhu,-0.0008143871528344393,"[[46.75, 58.902]]","[[46.791, 58.957]]","[[46.8, 51.6], [54.3, 58.1]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,369,Izf5sGMI1CY_0_40.wav,playing clarinet,-0.007057057057057059,"[[5.5, 16.5], [24.3, 29.3], [34.3, 36.3]]","[[5.5, 16.5], [24.3, 29.3], [34.3, 36.8]]","[[5.6, 6.9], [10.0, 11.4], [14.0, 16.0]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,370,KZU9oEtNxY8_0_60.wav,playing banjo,-0.0005438723712832827,"[[13.65, 16.8]]","[[13.65, 16.802]]","[[13.8, 16.5]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,393,kKsT1xzVLDk_0_60.wav,people eating,-0.04,"[[0.0, 1.0], [7.124, 8.124], [14.374, 15.374], [20.7, 21.7], [25.7, 26.7], [38.0, 39.0], [53.5, 54.5]]","[[0.0, 1.0], [7.124, 8.124], [14.374, 15.374], [20.7, 21.7], [25.7, 26.7], [38.0, 40.0], [49.5, 50.5]]","[[54.0, 60.0]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,394,kKsT1xzVLDk_115_145.wav,people whispering,-0.0075398595359813525,"[[11.957, 13.5], [19.25, 20.25]]","[[11.902, 13.5], [19.25, 20.25]]","[[0.0, 1.0], [12.0, 13.5], [19.1, 20.8]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,397,J6_-SaW_GUE_0_60.wav,basketball bounce,-0.32999999999999974,"[[34.0, 36.5]]","[[34.0, 35.0]]","[[34.3, 36.0]]"
RBEE_minus_SFT_seed0,public,sft_seed0,rbee_seed0,398,zbWFCrbyMYQ_20_105.wav,people crowd,-0.06364860137108819,"[[0.0, 2.0], [29.8, 31.8], [39.0, 40.0], [50.0, 51.0], [76.5, 77.5]]","[[0.0, 2.0], [29.701, 31.701], [39.0, 40.0], [50.0, 51.0], [56.0, 57.0], [76.0, 77.0], [80.0, 81.0]]","[[1.4, 2.7], [29.5, 31.5], [48.7, 50.4], [76.3, 79.8]]"
RBEE_minus_official,relation,official,rbee_seed0,4,esc_test_10000_v1.wav,crying baby followed by dog,-0.04402071656860734,"[[7.893, 12.01], [17.783, 22.283], [23.374, 24.374]]","[[7.9, 24.35]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed0,6,esc_test_10000_v1.wav,"crying baby, and then dog",-0.04402071656860734,"[[7.893, 12.01], [17.783, 22.283], [23.374, 24.374]]","[[7.9, 24.35]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed0,109,esc_test_10013_v1.wav,clapping followed by chainsaw,-0.3058103975535168,"[[2.004, 7.004], [23.304, 29.004]]","[[23.3, 28.3]]","[[2.0, 12.65]]"
RBEE_minus_official,relation,official,rbee_seed0,156,esc_test_10019_v1.wav,chainsaw followed by vacuum cleaner,-0.059558491589882634,"[[1.97, 12.624], [17.624, 29.932]]","[[1.957, 28.302]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed0,158,esc_test_10019_v1.wav,"chainsaw, and then vacuum cleaner",-0.07521927537796635,"[[1.97, 7.036], [7.647, 12.47], [17.647, 29.97]]","[[1.957, 28.302]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed0,252,esc_test_10031_v1.wav,keyboard typing followed by sea waves,-0.05239531276925702,"[[7.647, 12.783], [17.647, 22.874], [23.783, 29.92]]","[[7.65, 28.65]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed0,286,esc_test_10035_v1.wav,"crying baby, and then sea waves",-0.06914514099005575,"[[7.647, 12.513], [17.647, 22.647], [23.42, 29.92]]","[[7.65, 28.65]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed0,304,esc_test_10038_v0.wav,fireworks followed by keyboard typing,-0.3278688524590163,"[[6.735, 11.735], [14.735, 19.735]]","[[14.75, 19.75]]","[[1.5, 11.75]]"
RBEE_minus_official,relation,official,rbee_seed0,306,esc_test_10038_v0.wav,"fireworks, and then keyboard typing",-0.3295833605860423,"[[6.701, 11.74], [14.701, 19.74]]","[[14.75, 19.75]]","[[1.5, 11.75]]"
RBEE_minus_official,relation,official,rbee_seed1,4,esc_test_10000_v1.wav,crying baby followed by dog,-0.04402071656860734,"[[7.893, 12.01], [17.783, 22.283], [23.374, 24.374]]","[[7.9, 24.35]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed1,6,esc_test_10000_v1.wav,"crying baby, and then dog",-0.04402071656860734,"[[7.893, 12.01], [17.783, 22.283], [23.374, 24.374]]","[[7.9, 24.35]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed1,109,esc_test_10013_v1.wav,clapping followed by chainsaw,-0.3058103975535168,"[[2.004, 7.004], [23.304, 29.004]]","[[22.3, 23.3]]","[[2.0, 12.65]]"
RBEE_minus_official,relation,official,rbee_seed1,156,esc_test_10019_v1.wav,chainsaw followed by vacuum cleaner,-0.05932819272105733,"[[1.97, 12.624], [17.624, 29.932]]","[[1.97, 28.3]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed1,157,esc_test_10019_v1.wav,vacuum cleaner followed by chainsaw,-0.05253878277629803,"[[1.97, 12.624], [17.624, 29.932]]","[[2.0, 28.0]]","[[2.0, 12.65]]"
RBEE_minus_official,relation,official,rbee_seed1,158,esc_test_10019_v1.wav,"chainsaw, and then vacuum cleaner",-0.07521927537796635,"[[1.97, 7.036], [7.647, 12.47], [17.647, 29.97]]","[[1.957, 28.302]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed1,159,esc_test_10019_v1.wav,"vacuum cleaner, and then chainsaw",-0.05177608589621102,"[[1.97, 12.624], [17.624, 29.97]]","[[2.0, 28.0]]","[[2.0, 12.65]]"
RBEE_minus_official,relation,official,rbee_seed1,185,esc_test_10023_v0.wav,thunderstorm followed by clapping,-0.2316388710711994,"[[6.902, 9.124], [14.957, 17.846]]","[[6.9, 11.9]]","[[14.75, 25.0]]"
RBEE_minus_official,relation,official,rbee_seed1,252,esc_test_10031_v1.wav,keyboard typing followed by sea waves,-0.05239531276925702,"[[7.647, 12.783], [17.647, 22.874], [23.783, 29.92]]","[[7.65, 28.65]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed1,254,esc_test_10031_v1.wav,"keyboard typing, and then sea waves",-0.05239531276925702,"[[7.647, 12.783], [17.647, 22.874], [23.783, 29.92]]","[[7.65, 28.65]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed1,286,esc_test_10035_v1.wav,"crying baby, and then sea waves",-0.06914514099005575,"[[7.647, 12.513], [17.647, 22.647], [23.42, 29.92]]","[[7.65, 28.65]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed1,306,esc_test_10038_v0.wav,"fireworks, and then keyboard typing",-0.3295833605860423,"[[6.701, 11.74], [14.701, 19.74]]","[[14.75, 19.75]]","[[1.5, 11.75]]"
RBEE_minus_official,relation,official,rbee_seed1,308,esc_test_10038_v1.wav,fireworks followed by keyboard typing,-0.00021197689712099121,"[[2.004, 28.004]]","[[2.0, 28.0]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed1,310,esc_test_10038_v1.wav,"fireworks, and then keyboard typing",-0.00021197689712099121,"[[2.004, 28.004]]","[[2.0, 28.0]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed1,315,esc_test_10039_v0.wav,"vacuum cleaner, and then rooster",-0.006135758547820336,"[[6.791, 21.846]]","[[6.75, 21.75]]","[[14.75, 25.0]]"
RBEE_minus_official,relation,official,rbee_seed2,4,esc_test_10000_v1.wav,crying baby followed by dog,-0.04402071656860734,"[[7.893, 12.01], [17.783, 22.283], [23.374, 24.374]]","[[7.9, 24.35]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed2,6,esc_test_10000_v1.wav,"crying baby, and then dog",-0.04402071656860734,"[[7.893, 12.01], [17.783, 22.283], [23.374, 24.374]]","[[7.9, 24.35]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed2,156,esc_test_10019_v1.wav,chainsaw followed by vacuum cleaner,-0.05932819272105733,"[[1.97, 12.624], [17.624, 29.932]]","[[1.97, 28.3]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed2,158,esc_test_10019_v1.wav,"chainsaw, and then vacuum cleaner",-0.07521927537796635,"[[1.97, 7.036], [7.647, 12.47], [17.647, 29.97]]","[[1.957, 28.302]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed2,185,esc_test_10023_v0.wav,thunderstorm followed by clapping,-0.1370442764766048,"[[6.902, 9.124], [14.957, 17.846]]","[[6.5, 16.5]]","[[14.75, 25.0]]"
RBEE_minus_official,relation,official,rbee_seed2,212,esc_test_10026_v1.wav,sea waves followed by thunderstorm,-0.3919192894381154,"[[1.97, 7.036], [7.659, 12.659], [17.659, 20.778], [23.278, 28.278]]","[[1.97, 7.0]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed2,252,esc_test_10031_v1.wav,keyboard typing followed by sea waves,-0.05239531276925702,"[[7.647, 12.783], [17.647, 22.874], [23.783, 29.92]]","[[7.65, 28.65]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed2,254,esc_test_10031_v1.wav,"keyboard typing, and then sea waves",-0.05239531276925702,"[[7.647, 12.783], [17.647, 22.874], [23.783, 29.92]]","[[7.65, 28.65]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed2,260,esc_test_10032_v1.wav,crying baby followed by rooster,-0.060879039962253245,"[[7.679, 12.624], [17.679, 22.624], [23.679, 26.124]]","[[7.67, 26.17]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed2,286,esc_test_10035_v1.wav,"crying baby, and then sea waves",-0.06914514099005575,"[[7.647, 12.513], [17.647, 22.647], [23.42, 29.92]]","[[7.65, 28.65]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed2,289,esc_test_10036_v0.wav,keyboard typing followed by dog,-0.34711664482306687,"[[6.74, 11.74], [14.74, 20.047]]","[[6.75, 11.75]]","[[14.75, 25.0]]"
RBEE_minus_official,relation,official,rbee_seed2,304,esc_test_10038_v0.wav,fireworks followed by keyboard typing,-0.3278688524590163,"[[6.735, 11.735], [14.735, 19.735]]","[[14.75, 19.75]]","[[1.5, 11.75]]"
RBEE_minus_official,relation,official,rbee_seed2,306,esc_test_10038_v0.wav,"fireworks, and then keyboard typing",-0.3295833605860423,"[[6.701, 11.74], [14.701, 19.74]]","[[14.75, 19.75]]","[[1.5, 11.75]]"
RBEE_minus_official,relation,official,rbee_seed2,307,esc_test_10038_v0.wav,"keyboard typing, and then fireworks",-0.00042024452536781887,"[[6.735, 11.735], [14.735, 19.735]]","[[6.7, 11.74], [14.74, 19.74]]","[[14.75, 25.0]]"
RBEE_minus_official,relation,official,rbee_seed2,308,esc_test_10038_v1.wav,fireworks followed by keyboard typing,-0.00021197689712099121,"[[2.004, 28.004]]","[[2.0, 28.0]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed2,310,esc_test_10038_v1.wav,"fireworks, and then keyboard typing",-0.00021197689712099121,"[[2.004, 28.004]]","[[2.0, 28.0]]","[[17.65, 28.3]]"
RBEE_minus_official,relation,official,rbee_seed2,313,esc_test_10039_v0.wav,vacuum cleaner followed by rooster,-0.006135758547820336,"[[6.791, 21.846]]","[[6.75, 21.75]]","[[14.75, 25.0]]"
RBEE_minus_official,relation,official,rbee_seed2,315,esc_test_10039_v0.wav,"vacuum cleaner, and then rooster",-0.006135758547820336,"[[6.791, 21.846]]","[[6.75, 21.75]]","[[14.75, 25.0]]"
RBEE_minus_official,public,official,rbee_seed0,1,_Uro9suV3xU_45_135.wav,hair dryer drying,-0.045345647862134464,"[[80.874, 84.124]]","[[80.802, 84.0]]","[[81.0, 84.8]]"
RBEE_minus_official,public,official,rbee_seed0,4,eXQYEfqCU08_38_68.wav,train horning,-0.017000000000000015,"[[0.0, 3.97]]","[[0.0, 3.902]]","[[0.0, 4.0]]"
RBEE_minus_official,public,official,rbee_seed0,5,OD54eF2XKJA_0_30.wav,people cheering,-0.011638135483592993,"[[23.374, 25.013]]","[[23.0, 25.0]]","[[23.8, 30.0]]"
RBEE_minus_official,public,official,rbee_seed0,13,I5W0Nnn1zFk_0_60.wav,bird chirping,-0.0024074074074070806,"[[48.735, 50.013]]","[[48.735, 50.0]]","[[22.0, 23.4], [28.0, 29.5], [42.0, 42.8], [48.7, 50.4]]"
RBEE_minus_official,public,official,rbee_seed0,18,b62RgDBmly8_0_30.wav,singing choir,-0.004615384615384799,"[[26.235, 29.92]]","[[26.235, 29.902]]","[[26.1, 30.0]]"
RBEE_minus_official,public,official,rbee_seed0,20,gJ1EjXFq5vQ_390_450.wav,people whistling,-0.040684049331400796,"[[20.735, 23.513]]","[[20.735, 23.0]]","[[20.7, 23.3]]"
RBEE_minus_official,public,official,rbee_seed0,21,5VElNpaNPoo_0_60.wav,baby babbling,-0.0353118459606544,"[[41.624, 44.013]]","[[41.51, 44.01]]","[[42.0, 43.9]]"
RBEE_minus_official,public,official,rbee_seed0,22,5VElNpaNPoo_0_60.wav,machine gun shooting,-0.02726508137111988,"[[33.457, 34.457], [36.738, 37.738], [44.238, 45.238]]","[[33.457, 34.457], [36.846, 37.846], [44.235, 45.235]]","[[33.4, 33.9], [35.1, 35.8], [36.6, 37.1], [38.4, 38.9], [44.0, 44.5]]"
RBEE_minus_official,public,official,rbee_seed0,27,QIRX5273XKk_0_58.wav,people cheering,-0.004066784648111277,"[[28.013, 33.013]]","[[28.0, 33.0]]","[[28.3, 33.8]]"
RBEE_minus_official,public,official,rbee_seed0,31,ebRLSVHIGEE_10_50.wav,thunder,-0.16887999029244027,"[[0.0, 3.374]]","[[0.0, 3.0], [17.0, 33.0]]","[[2.6, 4.1]]"
RBEE_minus_official,public,official,rbee_seed0,42,7-Wm2TyvMs8_9_49.wav,woman speaking,-0.010067114093960883,"[[10.004, 11.004], [22.124, 24.374]]","[[10.0, 11.0], [22.1, 24.5]]","[[10.0, 10.8], [22.1, 23.0]]"
RBEE_minus_official,public,official,rbee_seed0,43,39IZIbmQPzA_0_60.wav,cat meowing,-0.08095238095237633,"[[42.513, 43.513]]","[[42.65, 43.65]]","[[42.6, 43.3]]"
RBEE_minus_official,public,official,rbee_seed0,45,0QTme5iyg4A_0_60.wav,basketball bounce,-0.020277056277056116,"[[0.0, 2.874]]","[[0.0, 2.5]]","[[0.0, 1.1], [1.7, 2.3], [2.7, 3.5]]"
RBEE_minus_official,public,official,rbee_seed0,47,0QTme5iyg4A_161_221.wav,fireworks banging,-0.3275885518876181,"[[5.01, 6.01]]","[[5.291, 6.291]]","[[4.9, 5.7]]"
RBEE_minus_official,public,official,rbee_seed0,48,PxV5flu0hi4_10_70.wav,machine gun shooting,-0.10980115918387207,"[[56.513, 58.513]]","[[56.65, 58.0]]","[[56.8, 57.2], [58.2, 58.7]]"
